OrderID,accm_txn_create_time,accm_txn_complete_time,txn_process_time_hours
O7874,04:13.0,NULL,NULL
O7875,04:13.0,NULL,NULL
O7876,04:13.0,NULL,NULL
O7877,04:13.0,NULL,NULL
O7878,04:13.0,NULL,NULL
O7879,04:13.0,NULL,NULL
O7880,04:13.0,NULL,NULL
O7881,04:13.0,NULL,NULL
O7882,04:13.0,NULL,NULL
O7883,04:13.0,NULL,NULL
O7884,04:13.0,NULL,NULL
O7885,04:13.0,NULL,NULL
O7886,04:13.0,NULL,NULL
O7887,04:13.0,NULL,NULL
O7888,04:13.0,NULL,NULL
O7889,04:13.0,NULL,NULL
O7890,04:13.0,NULL,NULL
O7891,04:13.0,NULL,NULL
O7892,04:13.0,NULL,NULL
O7893,04:13.0,NULL,NULL
O7894,04:13.0,NULL,NULL
O7895,04:13.0,NULL,NULL
O7896,04:13.0,NULL,NULL
O7897,04:13.0,NULL,NULL
O7898,04:13.0,NULL,NULL
O7899,04:13.0,NULL,NULL
O7900,04:13.0,NULL,NULL
O7901,04:13.0,NULL,NULL
O7902,04:13.0,NULL,NULL
O7903,04:13.0,NULL,NULL
O7904,04:13.0,NULL,NULL
O7905,04:13.0,NULL,NULL
O7906,04:13.0,NULL,NULL
O7907,04:13.0,NULL,NULL
O7908,04:13.0,NULL,NULL
O7909,04:13.0,NULL,NULL
O7910,04:13.0,NULL,NULL
O7911,04:13.0,NULL,NULL
O7912,04:13.0,NULL,NULL
O7913,04:13.0,NULL,NULL
O7914,04:13.0,NULL,NULL
O7915,04:13.0,NULL,NULL
O7916,04:13.0,NULL,NULL
O7917,04:13.0,NULL,NULL
O7918,04:13.0,NULL,NULL
O7919,04:13.0,NULL,NULL
O7920,04:13.0,NULL,NULL
O7921,04:13.0,NULL,NULL
O7922,04:13.0,NULL,NULL
O7923,04:13.0,NULL,NULL
O7924,04:13.0,NULL,NULL
O7925,04:13.0,NULL,NULL
O7926,04:13.0,NULL,NULL
O7927,04:13.0,NULL,NULL
O7928,04:13.0,NULL,NULL
O7929,04:13.0,NULL,NULL
O7930,04:13.0,NULL,NULL
O7931,04:13.0,NULL,NULL
O7932,04:13.0,NULL,NULL
O7933,04:13.0,NULL,NULL
O7934,04:13.0,NULL,NULL
O7935,04:13.0,NULL,NULL
O7936,04:13.0,NULL,NULL
O7937,04:13.0,NULL,NULL
O7938,04:13.0,NULL,NULL
O7939,04:13.0,NULL,NULL
O7940,04:13.0,NULL,NULL
O7941,04:13.0,NULL,NULL
O7942,04:13.0,NULL,NULL
O7943,04:13.0,NULL,NULL
O7944,04:13.0,NULL,NULL
O7945,04:13.0,NULL,NULL
O7946,04:13.0,NULL,NULL
O7947,04:13.0,NULL,NULL
O7948,04:13.0,NULL,NULL
O7949,04:13.0,NULL,NULL
O7950,04:13.0,NULL,NULL
O7951,04:13.0,NULL,NULL
O7952,04:13.0,NULL,NULL
O7953,04:13.0,NULL,NULL
O7954,04:13.0,NULL,NULL
O7955,04:13.0,NULL,NULL
O7956,04:13.0,NULL,NULL
O7957,04:13.0,NULL,NULL
O7958,04:13.0,NULL,NULL
O7959,04:13.0,NULL,NULL
O7960,04:13.0,NULL,NULL
O7961,04:13.0,NULL,NULL
O7962,04:13.0,NULL,NULL
O7963,04:13.0,NULL,NULL
O7964,04:13.0,NULL,NULL
O7965,04:13.0,NULL,NULL
O7966,04:13.0,NULL,NULL
O7967,04:13.0,NULL,NULL
O7968,04:13.0,NULL,NULL
O7969,04:13.0,NULL,NULL
O7970,04:13.0,NULL,NULL
O7971,04:13.0,NULL,NULL
O7972,04:13.0,NULL,NULL
O7973,04:13.0,NULL,NULL
O7974,04:13.0,NULL,NULL
O7975,04:13.0,NULL,NULL
O7976,04:13.0,NULL,NULL
O7977,04:13.0,NULL,NULL
O7978,04:13.0,NULL,NULL
O7979,04:13.0,NULL,NULL
O7980,04:13.0,NULL,NULL
O7981,04:13.0,NULL,NULL
O7982,04:13.0,NULL,NULL
O7983,04:13.0,NULL,NULL
O7984,04:13.0,NULL,NULL
O7985,04:13.0,NULL,NULL
O7986,04:13.0,NULL,NULL
O7987,04:13.0,NULL,NULL
O7988,04:13.0,NULL,NULL
O7989,04:13.0,NULL,NULL
O7990,04:13.0,NULL,NULL
O7991,04:13.0,NULL,NULL
O7992,04:13.0,NULL,NULL
O7993,04:13.0,NULL,NULL
O7994,04:13.0,NULL,NULL
O7995,04:13.0,NULL,NULL
O7996,04:13.0,NULL,NULL
O7997,04:13.0,NULL,NULL
O7998,04:13.0,NULL,NULL
O7999,04:13.0,NULL,NULL
O8000,04:13.0,NULL,NULL
O8001,04:13.0,NULL,NULL
O8002,04:13.0,NULL,NULL
O8003,04:13.0,NULL,NULL
O8004,04:13.0,NULL,NULL
O8005,04:13.0,NULL,NULL
O8006,04:13.0,NULL,NULL
O8007,04:13.0,NULL,NULL
O8008,04:13.0,NULL,NULL
O8009,04:13.0,NULL,NULL
O8010,04:13.0,NULL,NULL
O8011,04:13.0,NULL,NULL
O8012,04:13.0,NULL,NULL
O8013,04:13.0,NULL,NULL
O8014,04:13.0,NULL,NULL
O8015,04:13.0,NULL,NULL
O8016,04:13.0,NULL,NULL
O8017,04:13.0,NULL,NULL
O8018,04:13.0,NULL,NULL
O8019,04:13.0,NULL,NULL
O8020,04:13.0,NULL,NULL
O8021,04:13.0,NULL,NULL
O8022,04:13.0,NULL,NULL
O8023,04:13.0,NULL,NULL
O8024,04:13.0,NULL,NULL
O8025,04:13.0,NULL,NULL
O8026,04:13.0,NULL,NULL
O8027,04:13.0,NULL,NULL
O8028,04:13.0,NULL,NULL
O8029,04:13.0,NULL,NULL
O8030,04:13.0,NULL,NULL
O8031,04:13.0,NULL,NULL
O8032,04:13.0,NULL,NULL
O8033,04:13.0,NULL,NULL
O8034,04:13.0,NULL,NULL
O8035,04:13.0,NULL,NULL
O8036,04:13.0,NULL,NULL
O8037,04:13.0,NULL,NULL
O8038,04:13.0,NULL,NULL
O8039,04:13.0,NULL,NULL
O8040,04:13.0,NULL,NULL
O8041,04:13.0,NULL,NULL
O8042,04:13.0,NULL,NULL
O8043,04:13.0,NULL,NULL
O8044,04:13.0,NULL,NULL
O8045,04:13.0,NULL,NULL
O8046,04:13.0,NULL,NULL
O8047,04:13.0,NULL,NULL
O8048,04:13.0,NULL,NULL
O8049,04:13.0,NULL,NULL
O8050,04:13.0,NULL,NULL
O8051,04:13.0,NULL,NULL
O8052,04:13.0,NULL,NULL
O8053,04:13.0,NULL,NULL
O8054,04:13.0,NULL,NULL
O8055,04:13.0,NULL,NULL
O8056,04:13.0,NULL,NULL
O8057,04:13.0,NULL,NULL
O8058,04:13.0,NULL,NULL
O8059,04:13.0,NULL,NULL
O8060,04:13.0,NULL,NULL
O8061,04:13.0,NULL,NULL
O8062,04:13.0,NULL,NULL
O8063,04:13.0,NULL,NULL
O8064,04:13.0,NULL,NULL
O8065,04:13.0,NULL,NULL
O8066,04:13.0,NULL,NULL
O8067,04:13.0,NULL,NULL
O8068,04:13.0,NULL,NULL
O8069,04:13.0,NULL,NULL
O8070,04:13.0,NULL,NULL
O8071,04:13.0,NULL,NULL
O8072,04:13.0,NULL,NULL
O8073,04:13.0,NULL,NULL
O8074,04:13.0,NULL,NULL
O8075,04:13.0,NULL,NULL
O8076,04:13.0,NULL,NULL
O8077,04:13.0,NULL,NULL
O8078,04:13.0,NULL,NULL
O8079,04:13.0,NULL,NULL
O8080,04:13.0,NULL,NULL
O8081,04:13.0,NULL,NULL
O8082,04:13.0,NULL,NULL
O8083,04:13.0,NULL,NULL
O8084,04:13.0,NULL,NULL
O8085,04:13.0,NULL,NULL
O8086,04:13.0,NULL,NULL
O8087,04:13.0,NULL,NULL
O8088,04:13.0,NULL,NULL
O8089,04:13.0,NULL,NULL
O8090,04:13.0,NULL,NULL
O8091,04:13.0,NULL,NULL
O8092,04:13.0,NULL,NULL
O8093,04:13.0,NULL,NULL
O8094,04:13.0,NULL,NULL
O8095,04:13.0,NULL,NULL
O8096,04:13.0,NULL,NULL
O8097,04:13.0,NULL,NULL
O8098,04:13.0,NULL,NULL
O8099,04:13.0,NULL,NULL
O8100,04:13.0,NULL,NULL
O8101,04:13.0,NULL,NULL
O8102,04:13.0,NULL,NULL
O8103,04:13.0,NULL,NULL
O8104,04:13.0,NULL,NULL
O8105,04:13.0,NULL,NULL
O8106,04:13.0,NULL,NULL
O8107,04:13.0,NULL,NULL
O8108,04:13.0,NULL,NULL
O8109,04:13.0,NULL,NULL
O8110,04:13.0,NULL,NULL
O8111,04:13.0,NULL,NULL
O8112,04:13.0,NULL,NULL
O8113,04:13.0,NULL,NULL
O8114,04:13.0,NULL,NULL
O8115,04:13.0,NULL,NULL
O8116,04:13.0,NULL,NULL
O8117,04:13.0,NULL,NULL
O8118,04:13.0,NULL,NULL
O8119,04:13.0,NULL,NULL
O8120,04:13.0,NULL,NULL
O8121,04:13.0,NULL,NULL
O8122,04:13.0,NULL,NULL
O8123,04:13.0,NULL,NULL
O8124,04:13.0,NULL,NULL
O8125,04:13.0,NULL,NULL
O8126,04:13.0,NULL,NULL
O8127,04:13.0,NULL,NULL
O8128,04:13.0,NULL,NULL
O8129,04:13.0,NULL,NULL
O8130,04:13.0,NULL,NULL
O8131,04:13.0,NULL,NULL
O8132,04:13.0,NULL,NULL
O8133,04:13.0,NULL,NULL
O8134,04:13.0,NULL,NULL
O8135,04:13.0,NULL,NULL
O8136,04:13.0,NULL,NULL
O8137,04:13.0,NULL,NULL
O8138,04:13.0,NULL,NULL
O8139,04:13.0,NULL,NULL
O8140,04:13.0,NULL,NULL
O8141,04:13.0,NULL,NULL
O8142,04:13.0,NULL,NULL
O8143,04:13.0,NULL,NULL
O8144,04:13.0,NULL,NULL
O8145,04:13.0,NULL,NULL
O8146,04:13.0,NULL,NULL
O8147,04:13.0,NULL,NULL
O8148,04:13.0,NULL,NULL
O8149,04:13.0,NULL,NULL
O8150,04:13.0,NULL,NULL
O8151,04:13.0,NULL,NULL
O8152,04:13.0,NULL,NULL
O8153,04:13.0,NULL,NULL
O8154,04:13.0,NULL,NULL
O8155,04:13.0,NULL,NULL
O8156,04:13.0,NULL,NULL
O8157,04:13.0,NULL,NULL
O8158,04:13.0,NULL,NULL
O8159,04:13.0,NULL,NULL
O8160,04:13.0,NULL,NULL
O8161,04:13.0,NULL,NULL
O8162,04:13.0,NULL,NULL
O8163,04:13.0,NULL,NULL
O8164,04:13.0,NULL,NULL
O8165,04:13.0,NULL,NULL
O8166,04:13.0,NULL,NULL
O8167,04:13.0,NULL,NULL
O8168,04:13.0,NULL,NULL
O8169,04:13.0,NULL,NULL
O8170,04:13.0,NULL,NULL
O8171,04:13.0,NULL,NULL
O8172,04:13.0,NULL,NULL
O8173,04:13.0,NULL,NULL
O8174,04:13.0,NULL,NULL
O8175,04:13.0,NULL,NULL
O8176,04:13.0,NULL,NULL
O8177,04:13.0,NULL,NULL
O8178,04:13.0,NULL,NULL
O8179,04:13.0,NULL,NULL
O8180,04:13.0,NULL,NULL
O8181,04:13.0,NULL,NULL
O8182,04:13.0,NULL,NULL
O8183,04:13.0,NULL,NULL
O8184,04:13.0,NULL,NULL
O8185,04:13.0,NULL,NULL
O8186,04:13.0,NULL,NULL
O8187,04:13.0,NULL,NULL
O8188,04:13.0,NULL,NULL
O8189,04:13.0,NULL,NULL
O8190,04:13.0,NULL,NULL
O8191,04:13.0,NULL,NULL
O8192,04:13.0,NULL,NULL
O8193,04:13.0,NULL,NULL
O8194,04:13.0,NULL,NULL
O8195,04:13.0,NULL,NULL
O8196,04:13.0,NULL,NULL
O8197,04:13.0,NULL,NULL
O8198,04:13.0,NULL,NULL
O8199,04:13.0,NULL,NULL
O8200,04:13.0,NULL,NULL
O8201,04:13.0,NULL,NULL
O8202,04:13.0,NULL,NULL
O8203,04:13.0,NULL,NULL
O8204,04:13.0,NULL,NULL
O8205,04:13.0,NULL,NULL
O8206,04:13.0,NULL,NULL
O8207,04:13.0,NULL,NULL
O8208,04:13.0,NULL,NULL
O8209,04:13.0,NULL,NULL
O8210,04:13.0,NULL,NULL
O8211,04:13.0,NULL,NULL
O8212,04:13.0,NULL,NULL
O8213,04:13.0,NULL,NULL
O8214,04:13.0,NULL,NULL
O8215,04:13.0,NULL,NULL
O8216,04:13.0,NULL,NULL
O8217,04:13.0,NULL,NULL
O8218,04:13.0,NULL,NULL
O8219,04:13.0,NULL,NULL
O8220,04:13.0,NULL,NULL
O8221,04:13.0,NULL,NULL
O8222,04:13.0,NULL,NULL
O8223,04:13.0,NULL,NULL
O8224,04:13.0,NULL,NULL
O8225,04:13.0,NULL,NULL
O8226,04:13.0,NULL,NULL
O8227,04:13.0,NULL,NULL
O8228,04:13.0,NULL,NULL
O8229,04:13.0,NULL,NULL
O8230,04:13.0,NULL,NULL
O8231,04:13.0,NULL,NULL
O8232,04:13.0,NULL,NULL
O8233,04:13.0,NULL,NULL
O8234,04:13.0,NULL,NULL
O8235,04:13.0,NULL,NULL
O8236,04:13.0,NULL,NULL
O8237,04:13.0,NULL,NULL
O8238,04:13.0,NULL,NULL
O8239,04:13.0,NULL,NULL
O8240,04:13.0,NULL,NULL
O8241,04:13.0,NULL,NULL
O8242,04:13.0,NULL,NULL
O8243,04:13.0,NULL,NULL
O8244,04:13.0,NULL,NULL
O8245,04:13.0,NULL,NULL
O8246,04:13.0,NULL,NULL
O8247,04:13.0,NULL,NULL
O8248,04:13.0,NULL,NULL
O8249,04:13.0,NULL,NULL
O8250,04:13.0,NULL,NULL
O8251,04:13.0,NULL,NULL
O8252,04:13.0,NULL,NULL
O8253,04:13.0,NULL,NULL
O8254,04:13.0,NULL,NULL
O8255,04:13.0,NULL,NULL
O8256,04:13.0,NULL,NULL
O8257,04:13.0,NULL,NULL
O8258,04:13.0,NULL,NULL
O8259,04:13.0,NULL,NULL
O8260,04:13.0,NULL,NULL
O8261,04:13.0,NULL,NULL
O8262,04:13.0,NULL,NULL
O8263,04:13.0,NULL,NULL
O8264,04:13.0,NULL,NULL
O8265,04:13.0,NULL,NULL
O8266,04:13.0,NULL,NULL
O8267,04:13.0,NULL,NULL
O8268,04:13.0,NULL,NULL
O8269,04:13.0,NULL,NULL
O8270,04:13.0,NULL,NULL
O8271,04:13.0,NULL,NULL
O8272,04:13.0,NULL,NULL
O8273,04:13.0,NULL,NULL
O8274,04:13.0,NULL,NULL
O8275,04:13.0,NULL,NULL
O8276,04:13.0,NULL,NULL
O8277,04:13.0,NULL,NULL
O8278,04:13.0,NULL,NULL
O8279,04:13.0,NULL,NULL
O8280,04:13.0,NULL,NULL
O8281,04:13.0,NULL,NULL
O8282,04:13.0,NULL,NULL
O8283,04:13.0,NULL,NULL
O8284,04:13.0,NULL,NULL
O8285,04:13.0,NULL,NULL
O8286,04:13.0,NULL,NULL
O8287,04:13.0,NULL,NULL
O8288,04:13.0,NULL,NULL
O8289,04:13.0,NULL,NULL
O8290,04:13.0,NULL,NULL
O8291,04:13.0,NULL,NULL
O8292,04:13.0,NULL,NULL
O8293,04:13.0,NULL,NULL
O8294,04:13.0,NULL,NULL
O8295,04:13.0,NULL,NULL
O8296,04:13.0,NULL,NULL
O8297,04:13.0,NULL,NULL
O8298,04:13.0,NULL,NULL
O8299,04:13.0,NULL,NULL
O8300,04:13.0,NULL,NULL
O8301,04:13.0,NULL,NULL
O8302,04:13.0,NULL,NULL
O8303,04:13.0,NULL,NULL
O8304,04:13.0,NULL,NULL
O8305,04:13.0,NULL,NULL
O8306,04:13.0,NULL,NULL
O8307,04:13.0,NULL,NULL
O8308,04:13.0,NULL,NULL
O8309,04:13.0,NULL,NULL
O8310,04:13.0,NULL,NULL
O8311,04:13.0,NULL,NULL
O8312,04:13.0,NULL,NULL
O8313,04:13.0,NULL,NULL
O8314,04:13.0,NULL,NULL
O8315,04:13.0,NULL,NULL
O8316,04:13.0,NULL,NULL
O8317,04:13.0,NULL,NULL
O8318,04:13.0,NULL,NULL
O8319,04:13.0,NULL,NULL
O8320,04:13.0,NULL,NULL
O8321,04:13.0,NULL,NULL
O8322,04:13.0,NULL,NULL
O8323,04:13.0,NULL,NULL
O8324,04:13.0,NULL,NULL
O8325,04:13.0,NULL,NULL
O8326,04:13.0,NULL,NULL
O8327,04:13.0,NULL,NULL
O8328,04:13.0,NULL,NULL
O8329,04:13.0,NULL,NULL
O8330,04:13.0,NULL,NULL
O8331,04:13.0,NULL,NULL
O8332,04:13.0,NULL,NULL
O8333,04:13.0,NULL,NULL
O8334,04:13.0,NULL,NULL
O8335,04:13.0,NULL,NULL
O8336,04:13.0,NULL,NULL
O8337,04:13.0,NULL,NULL
O8338,04:13.0,NULL,NULL
O8339,04:13.0,NULL,NULL
O8340,04:13.0,NULL,NULL
O8341,04:13.0,NULL,NULL
O8342,04:13.0,NULL,NULL
O8343,04:13.0,NULL,NULL
O8344,04:13.0,NULL,NULL
O8345,04:13.0,NULL,NULL
O8346,04:13.0,NULL,NULL
O8347,04:13.0,NULL,NULL
O8348,04:13.0,NULL,NULL
O8349,04:13.0,NULL,NULL
O8350,04:13.0,NULL,NULL
O8351,04:13.0,NULL,NULL
O8352,04:13.0,NULL,NULL
O8353,04:13.0,NULL,NULL
O8354,04:13.0,NULL,NULL
O8355,04:13.0,NULL,NULL
O8356,04:13.0,NULL,NULL
O8357,04:13.0,NULL,NULL
O8358,04:13.0,NULL,NULL
O8359,04:13.0,NULL,NULL
O8360,04:13.0,NULL,NULL
O8361,04:13.0,NULL,NULL
O8362,04:13.0,NULL,NULL
O8363,04:13.0,NULL,NULL
O8364,04:13.0,NULL,NULL
O8365,04:13.0,NULL,NULL
O8366,04:13.0,NULL,NULL
O8367,04:13.0,NULL,NULL
O8368,04:13.0,NULL,NULL
O8369,04:13.0,NULL,NULL
O8370,04:13.0,NULL,NULL
O8371,04:13.0,NULL,NULL
O8372,04:13.0,NULL,NULL
O8373,04:13.0,NULL,NULL
O8374,04:13.0,NULL,NULL
O8375,04:13.0,NULL,NULL
O8376,04:13.0,NULL,NULL
O8377,04:13.0,NULL,NULL
O8378,04:13.0,NULL,NULL
O8379,04:13.0,NULL,NULL
O8380,04:13.0,NULL,NULL
O8381,04:13.0,NULL,NULL
O8382,04:13.0,NULL,NULL
O8383,04:13.0,NULL,NULL
O8384,04:13.0,NULL,NULL
O8385,04:13.0,NULL,NULL
O8386,04:13.0,NULL,NULL
O8387,04:13.0,NULL,NULL
O8388,04:13.0,NULL,NULL
O8389,04:13.0,NULL,NULL
O8390,04:13.0,NULL,NULL
O8391,04:13.0,NULL,NULL
O8392,04:13.0,NULL,NULL
O8393,04:13.0,NULL,NULL
O8394,04:13.0,NULL,NULL
O8395,04:13.0,NULL,NULL
O8396,04:13.0,NULL,NULL
O8397,04:13.0,NULL,NULL
O8398,04:13.0,NULL,NULL
O8399,04:13.0,NULL,NULL
O8400,04:13.0,NULL,NULL
O8401,04:13.0,NULL,NULL
O8402,04:13.0,NULL,NULL
O8403,04:13.0,NULL,NULL
O8404,04:13.0,NULL,NULL
O8405,04:13.0,NULL,NULL
O8406,04:13.0,NULL,NULL
O8407,04:13.0,NULL,NULL
O8408,04:13.0,NULL,NULL
O8409,04:13.0,NULL,NULL
O8410,04:13.0,NULL,NULL
O8411,04:13.0,NULL,NULL
O8412,04:13.0,NULL,NULL
O8413,04:13.0,NULL,NULL
O8414,04:13.0,NULL,NULL
O8415,04:13.0,NULL,NULL
O8416,04:13.0,NULL,NULL
O8417,04:13.0,NULL,NULL
O8418,04:13.0,NULL,NULL
O8419,04:13.0,NULL,NULL
O8420,04:13.0,NULL,NULL
O8421,04:13.0,NULL,NULL
O8422,04:13.0,NULL,NULL
O8423,04:13.0,NULL,NULL
O8424,04:13.0,NULL,NULL
O8425,04:13.0,NULL,NULL
O8426,04:13.0,NULL,NULL
O8427,04:13.0,NULL,NULL
O8428,04:13.0,NULL,NULL
O8429,04:13.0,NULL,NULL
O8430,04:13.0,NULL,NULL
O8431,04:13.0,NULL,NULL
O8432,04:13.0,NULL,NULL
O8433,04:13.0,NULL,NULL
O8434,04:13.0,NULL,NULL
O8435,04:13.0,NULL,NULL
O8436,04:13.0,NULL,NULL
O8437,04:13.0,NULL,NULL
O8438,04:13.0,NULL,NULL
O8439,04:13.0,NULL,NULL
O8440,04:13.0,NULL,NULL
O8441,04:13.0,NULL,NULL
O8442,04:13.0,NULL,NULL
O8443,04:13.0,NULL,NULL
O8444,04:13.0,NULL,NULL
O8445,04:13.0,NULL,NULL
O8446,04:13.0,NULL,NULL
O8447,04:13.0,NULL,NULL
O8448,04:13.0,NULL,NULL
O8449,04:13.0,NULL,NULL
O8450,04:13.0,NULL,NULL
O8451,04:13.0,NULL,NULL
O8452,04:13.0,NULL,NULL
O8453,04:13.0,NULL,NULL
O8454,04:13.0,NULL,NULL
O8455,04:13.0,NULL,NULL
O8456,04:13.0,NULL,NULL
O8457,04:13.0,NULL,NULL
O8458,04:13.0,NULL,NULL
O8459,04:13.0,NULL,NULL
O8460,04:13.0,NULL,NULL
O8461,04:13.0,NULL,NULL
O8462,04:13.0,NULL,NULL
O8463,04:13.0,NULL,NULL
O8464,04:13.0,NULL,NULL
O8465,04:13.0,NULL,NULL
O8466,04:13.0,NULL,NULL
O8467,04:13.0,NULL,NULL
O8468,04:13.0,NULL,NULL
O8469,04:13.0,NULL,NULL
O8470,04:13.0,NULL,NULL
O8471,04:13.0,NULL,NULL
O8472,04:13.0,NULL,NULL
O8473,04:13.0,NULL,NULL
O8474,04:13.0,NULL,NULL
O8475,04:13.0,NULL,NULL
O8476,04:13.0,NULL,NULL
O8477,04:13.0,NULL,NULL
O8478,04:13.0,NULL,NULL
O8479,04:13.0,NULL,NULL
O8480,04:13.0,NULL,NULL
O8481,04:13.0,NULL,NULL
O8482,04:13.0,NULL,NULL
O8483,04:13.0,NULL,NULL
O8484,04:13.0,NULL,NULL
O8485,04:13.0,NULL,NULL
O8486,04:13.0,NULL,NULL
O8487,04:13.0,NULL,NULL
O8488,04:13.0,NULL,NULL
O8489,04:13.0,NULL,NULL
O8490,04:13.0,NULL,NULL
O8491,04:13.0,NULL,NULL
O8492,04:13.0,NULL,NULL
O8493,04:13.0,NULL,NULL
O8494,04:13.0,NULL,NULL
O8495,04:13.0,NULL,NULL
O8496,04:13.0,NULL,NULL
O8497,04:13.0,NULL,NULL
O8498,04:13.0,NULL,NULL
O8499,04:13.0,NULL,NULL
O8500,04:13.0,NULL,NULL
O8501,04:13.0,NULL,NULL
O8502,04:13.0,NULL,NULL
O8503,04:13.0,NULL,NULL
O8504,04:13.0,NULL,NULL
O8505,04:13.0,NULL,NULL
O8506,04:13.0,NULL,NULL
O8507,04:13.0,NULL,NULL
O8508,04:13.0,NULL,NULL
O8509,04:13.0,NULL,NULL
O8510,04:13.0,NULL,NULL
O8511,04:13.0,NULL,NULL
O8512,04:13.0,NULL,NULL
O8513,04:13.0,NULL,NULL
O8514,04:13.0,NULL,NULL
O8515,04:13.0,NULL,NULL
O8516,04:13.0,NULL,NULL
O8517,04:13.0,NULL,NULL
O8518,04:13.0,NULL,NULL
O8519,04:13.0,NULL,NULL
O8520,04:13.0,NULL,NULL
O8521,04:13.0,NULL,NULL
O8522,04:13.0,NULL,NULL
O8523,04:13.0,NULL,NULL
O8524,04:13.0,NULL,NULL
O8525,04:13.0,NULL,NULL
O8526,04:13.0,NULL,NULL
O8527,04:13.0,NULL,NULL
O8528,04:13.0,NULL,NULL
O8529,04:13.0,NULL,NULL
O8530,04:13.0,NULL,NULL
O8531,04:13.0,NULL,NULL
O8532,04:13.0,NULL,NULL
O8533,04:13.0,NULL,NULL
O8534,04:13.0,NULL,NULL
O8535,04:13.0,NULL,NULL
O8536,04:13.0,NULL,NULL
O8537,04:13.0,NULL,NULL
O8538,04:13.0,NULL,NULL
O8539,04:13.0,NULL,NULL
O8540,04:13.0,NULL,NULL
O8541,04:13.0,NULL,NULL
O8542,04:13.0,NULL,NULL
O8543,04:13.0,NULL,NULL
O8544,04:13.0,NULL,NULL
O8545,04:13.0,NULL,NULL
O8546,04:13.0,NULL,NULL
O8547,04:13.0,NULL,NULL
O8548,04:13.0,NULL,NULL
O8549,04:13.0,NULL,NULL
O8550,04:13.0,NULL,NULL
O8551,04:13.0,NULL,NULL
O8552,04:13.0,NULL,NULL
O8553,04:13.0,NULL,NULL
O8554,04:13.0,NULL,NULL
O8555,04:13.0,NULL,NULL
O8556,04:13.0,NULL,NULL
O8557,04:13.0,NULL,NULL
O8558,04:13.0,NULL,NULL
O8559,04:13.0,NULL,NULL
O8560,04:13.0,NULL,NULL
O8561,04:13.0,NULL,NULL
O8562,04:13.0,NULL,NULL
O8563,04:13.0,NULL,NULL
O8564,04:13.0,NULL,NULL
O8565,04:13.0,NULL,NULL
O8566,04:13.0,NULL,NULL
O8567,04:13.0,NULL,NULL
O8568,04:13.0,NULL,NULL
O8569,04:13.0,NULL,NULL
O8570,04:13.0,NULL,NULL
O8571,04:13.0,NULL,NULL
O8572,04:13.0,NULL,NULL
O8573,04:13.0,NULL,NULL
O8574,04:13.0,NULL,NULL
O8575,04:13.0,NULL,NULL
O8576,04:13.0,NULL,NULL
O8577,04:13.0,NULL,NULL
O8578,04:13.0,NULL,NULL
O8579,04:13.0,NULL,NULL
O8580,04:13.0,NULL,NULL
O8581,04:13.0,NULL,NULL
O8582,04:13.0,NULL,NULL
O8583,04:13.0,NULL,NULL
O8584,04:13.0,NULL,NULL
O8585,04:13.0,NULL,NULL
O8586,04:13.0,NULL,NULL
O8587,04:13.0,NULL,NULL
O8588,04:13.0,NULL,NULL
O8589,04:13.0,NULL,NULL
O8590,04:13.0,NULL,NULL
O8591,04:13.0,NULL,NULL
O8592,04:13.0,NULL,NULL
O8593,04:13.0,NULL,NULL
O8594,04:13.0,NULL,NULL
O8595,04:13.0,NULL,NULL
O8596,04:13.0,NULL,NULL
O8597,04:13.0,NULL,NULL
O8598,04:13.0,NULL,NULL
O8599,04:13.0,NULL,NULL
O8600,04:13.0,NULL,NULL
O8601,04:13.0,NULL,NULL
O8602,04:13.0,NULL,NULL
O8603,04:13.0,NULL,NULL
O8604,04:13.0,NULL,NULL
O8605,04:13.0,NULL,NULL
O8606,04:13.0,NULL,NULL
O8607,04:13.0,NULL,NULL
O8608,04:13.0,NULL,NULL
O8609,04:13.0,NULL,NULL
O8610,04:13.0,NULL,NULL
O8611,04:13.0,NULL,NULL
O8612,04:13.0,NULL,NULL
O8613,04:13.0,NULL,NULL
O8614,04:13.0,NULL,NULL
O8615,04:13.0,NULL,NULL
O8616,04:13.0,NULL,NULL
O8617,04:13.0,NULL,NULL
O8618,04:13.0,NULL,NULL
O8619,04:13.0,NULL,NULL
O8620,04:13.0,NULL,NULL
O8621,04:13.0,NULL,NULL
O8622,04:13.0,NULL,NULL
O8623,04:13.0,NULL,NULL
O8624,04:13.0,NULL,NULL
O8625,04:13.0,NULL,NULL
O8626,04:13.0,NULL,NULL
O8627,04:13.0,NULL,NULL
O8628,04:13.0,NULL,NULL
O8629,04:13.0,NULL,NULL
O8630,04:13.0,NULL,NULL
O8631,04:13.0,NULL,NULL
O8632,04:13.0,NULL,NULL
O8633,04:13.0,NULL,NULL
O8634,04:13.0,NULL,NULL
O8635,04:13.0,NULL,NULL
O8636,04:13.0,NULL,NULL
O8637,04:13.0,NULL,NULL
O8638,04:13.0,NULL,NULL
O8639,04:13.0,NULL,NULL
O8640,04:13.0,NULL,NULL
O8641,04:13.0,NULL,NULL
O8642,04:13.0,NULL,NULL
O8643,04:13.0,NULL,NULL
O8644,04:13.0,NULL,NULL
O8645,04:13.0,NULL,NULL
O8646,04:13.0,NULL,NULL
O8647,04:13.0,NULL,NULL
O8648,04:13.0,NULL,NULL
